store_id,date,day_of_week,is_weekend,is_public_holiday,is_school_term,is_retail_peak,demand_index,transaction_count,sales_amount
9,2025-06-10,1,False,False,True,False,61.88,62,2371.88
10,2025-06-10,1,False,False,True,False,103.87,104,5589.16
11,2025-06-10,1,False,False,True,False,140.41,140,5477.43
12,2025-06-10,1,False,False,True,False,113.93,114,5992.97
1,2025-06-11,2,False,False,True,False,75.16,75,3024.11
2,2025-06-11,2,False,False,True,False,138.74,139,5120.4
3,2025-06-11,2,False,False,True,False,63.82,64,3098.6
4,2025-06-11,2,False,False,True,False,148.49,148,5714.2
5,2025-06-11,2,False,False,True,False,160.47,160,8002.96
6,2025-06-11,2,False,False,True,False,193.12,193,7006.19
7,2025-06-11,2,False,False,True,False,132.95,133,5942.42
8,2025-06-11,2,False,False,True,False,120.05,120,6597.06
9,2025-06-11,2,False,False,True,False,92.44,92,3403.43
10,2025-06-11,2,False,False,True,False,78.05,78,3986.72
11,2025-06-11,2,False,False,True,False,138.49,138,6857.34
12,2025-06-11,2,False,False,True,False,144.99,145,7284.56
1,2025-06-12,3,False,False,True,False,126.12,126,6821.53
2,2025-06-12,3,False,False,True,False,224.27,224,8803.56
3,2025-06-12,3,False,False,True,False,95.55,96,4582.5
4,2025-06-12,3,False,False,True,False,139.32,139,5522.28
5,2025-06-12,3,False,False,True,False,136.49,136,6386.56
6,2025-06-12,3,False,False,True,False,203.27,203,9062.99
7,2025-06-12,3,False,False,True,False,123.25,123,4357.21
8,2025-06-12,3,False,False,True,False,112.74,113,5386.18
9,2025-06-12,3,False,False,True,False,105.0,105,5030.09
10,2025-06-12,3,False,False,True,False,137.57,138,6960.13
11,2025-06-12,3,False,False,True,False,155.64,156,8155.75
12,2025-06-12,3,False,False,True,False,119.27,119,4846.99
1,2025-06-13,4,False,False,True,False,105.82,106,5114.42
2,2025-06-13,4,False,False,True,False,228.88,229,11677.55
3,2025-06-13,4,False,False,True,False,97.44,97,5202.82
4,2025-06-13,4,False,False,True,False,163.77,164,8561.33
5,2025-06-13,4,False,False,True,False,214.26,214,8825.56
6,2025-06-13,4,False,False,True,False,185.64,186,7352.36
7,2025-06-13,4,False,False,True,False,158.69,159,6435.69
8,2025-06-13,4,False,False,True,False,145.69,146,7516.98
9,2025-06-13,4,False,False,True,False,107.26,107,3996.28
10,2025-06-13,4,False,False,True,False,168.55,169,6762.38
11,2025-06-13,4,False,False,True,False,208.44,208,8676.28
12,2025-06-13,4,False,False,True,False,170.83,171,7584.68
1,2025-06-14,5,True,False,True,False,147.45,147,5553.23
2,2025-06-14,5,True,False,True,False,249.72,250,9872.73
3,2025-06-14,5,True,False,True,False,157.34,157,7902.3
4,2025-06-14,5,True,False,True,False,111.05,111,5855.94
5,2025-06-14,5,True,False,True,False,247.47,247,11826.71
6,2025-06-14,5,True,False,True,False,229.84,230,12271.55
7,2025-06-14,5,True,False,True,False,238.71,239,10175.2
8,2025-06-14,5,True,False,True,False,220.44,220,11380.21
9,2025-06-14,5,True,False,True,False,130.66,131,6160.27
10,2025-06-14,5,True,False,True,False,276.88,277,13638.07
11,2025-06-14,5,True,False,True,False,179.59,180,9795.83
12,2025-06-14,5,True,False,True,False,200.33,200,9147.6
1,2025-06-15,6,True,False,True,False,133.18,133,7268.93
2,2025-06-15,6,True,False,True,False,182.35,182,7529.74
3,2025-06-15,6,True,False,True,False,141.17,141,5264.26
4,2025-06-15,6,True,False,True,False,183.65,184,8296.91
5,2025-06-15,6,True,False,True,False,175.75,176,8449.77
6,2025-06-15,6,True,False,True,False,234.94,235,11292.08
7,2025-06-15,6,True,False,True,False,176.88,177,9451.79
8,2025-06-15,6,True,False,True,False,159.72,160,6106.0
9,2025-06-15,6,True,False,True,False,122.46,122,5102.12
10,2025-06-15,6,True,False,True,False,115.66,116,5824.98
11,2025-06-15,6,True,False,True,False,216.73,217,9998.9
12,2025-06-15,6,True,False,True,False,164.25,164,5855.69
1,2025-06-16,0,False,False,True,False,76.3,76,3314.63
2,2025-06-16,0,False,False,True,False,152.47,152,8096.43
3,2025-06-16,0,False,False,True,False,101.45,101,3746.32
4,2025-06-16,0,False,False,True,False,115.68,116,5098.14
5,2025-06-16,0,False,False,True,False,130.32,130,4654.1
6,2025-06-16,0,False,False,True,False,112.89,113,4941.48
7,2025-06-16,0,False,False,True,False,114.1,114,5040.6
8,2025-06-16,0,False,False,True,False,159.72,160,5915.06
9,2025-06-16,0,False,False,True,False,77.91,78,3333.5
10,2025-06-16,0,False,False,True,False,106.44,106,4649.22
11,2025-06-16,0,False,False,True,False,133.81,134,4991.72
12,2025-06-16,0,False,False,True,False,113.65,114,6227.31
1,2025-06-17,1,False,False,True,False,68.28,68,3314.79
2,2025-06-17,1,False,False,True,False,110.36,110,5612.81
3,2025-06-17,1,False,False,True,False,78.36,78,2789.67
4,2025-06-17,1,False,False,True,False,121.42,121,5043.4
5,2025-06-17,1,False,False,True,False,178.79,179,6670.41
6,2025-06-17,1,False,False,True,False,137.11,137,6497.11
7,2025-06-17,1,False,False,True,False,79.38,79,4108.66
8,2025-06-17,1,False,False,True,False,117.14,117,4930.13
9,2025-06-17,1,False,False,True,False,88.37,88,4014.17
10,2025-06-17,1,False,False,True,False,134.84,135,7032.15
11,2025-06-17,1,False,False,True,False,132.15,132,6268.0
12,2025-06-17,1,False,False,True,False,126.75,127,6941.68
1,2025-06-18,2,False,False,True,False,64.52,65,3562.0
2,2025-06-18,2,False,False,True,False,110.38,110,5199.89
3,2025-06-18,2,False,False,True,False,84.18,84,3525.72
4,2025-06-18,2,False,False,True,False,110.35,110,5961.75
5,2025-06-18,2,False,False,True,False,149.17,149,5875.98
6,2025-06-18,2,False,False,True,False,140.6,141,7660.67
7,2025-06-18,2,False,False,True,False,142.72,143,6545.49
8,2025-06-18,2,False,False,True,False,133.96,134,5802.26
9,2025-06-18,2,False,False,True,False,80.53,81,2913.95
10,2025-06-18,2,False,False,True,False,131.97,132,5088.57
11,2025-06-18,2,False,False,True,False,130.78,131,4912.54
12,2025-06-18,2,False,False,True,False,134.22,134,7078.06
1,2025-06-19,3,False,False,True,False,76.25,76,2956.5
2,2025-06-19,3,False,False,True,False,155.29,155,8509.62
3,2025-06-19,3,False,False,True,False,100.49,100,4872.74
4,2025-06-19,3,False,False,True,False,113.33,113,6213.33
5,2025-06-19,3,False,False,True,False,99.17,99,4074.35
6,2025-06-19,3,False,False,True,False,171.0,171,6368.24
7,2025-06-19,3,False,False,True,False,128.51,129,6107.44
8,2025-06-19,3,False,False,True,False,128.49,128,6771.72
9,2025-06-19,3,False,False,True,False,94.19,94,3642.86
10,2025-06-19,3,False,False,True,False,94.7,95,3625.48
11,2025-06-19,3,False,False,True,False,163.89,164,8439.16
12,2025-06-19,3,False,False,True,False,107.87,108,5136.08
1,2025-06-20,4,False,False,True,False,104.38,104,4390.63
2,2025-06-20,4,False,False,True,False,149.92,150,6516.16
3,2025-06-20,4,False,False,True,False,92.31,92,3764.81
4,2025-06-20,4,False,False,True,False,166.89,167,5878.13
5,2025-06-20,4,False,False,True,False,181.62,182,8709.25
6,2025-06-20,4,False,False,True,False,218.91,219,10401.6
7,2025-06-20,4,False,False,True,False,144.92,145,5719.42
8,2025-06-20,4,False,False,True,False,172.92,173,7905.58
9,2025-06-20,4,False,False,True,False,104.38,104,4005.77
10,2025-06-20,4,False,False,True,False,199.77,200,8597.34
11,2025-06-20,4,False,False,True,False,222.27,222,11071.22
12,2025-06-20,4,False,False,True,False,180.16,180,8135.47
1,2025-06-21,5,True,False,True,False,160.28,160,8492.46
2,2025-06-21,5,True,False,True,False,261.47,261,14274.29
3,2025-06-21,5,True,False,True,False,116.51,117,4754.27
4,2025-06-21,5,True,False,True,False,209.77,210,11388.74
5,2025-06-21,5,True,False,True,False,255.37,255,13224.62
6,2025-06-21,5,True,False,True,False,272.53,273,12386.63
7,2025-06-21,5,True,False,True,False,193.71,194,8747.58
8,2025-06-21,5,True,False,True,False,228.0,228,11864.08
9,2025-06-21,5,True,False,True,False,144.36,144,7742.86
10,2025-06-21,5,True,False,True,False,186.31,186,8854.78
11,2025-06-21,5,True,False,True,False,250.05,250,13343.29
12,2025-06-21,5,True,False,True,False,230.18,230,8281.22
1,2025-06-22,6,True,False,True,False,115.06,115,5252.83
2,2025-06-22,6,True,False,True,False,180.01,180,6553.57
3,2025-06-22,6,True,False,True,False,154.62,155,6266.56
4,2025-06-22,6,True,False,True,False,169.15,169,6896.4
5,2025-06-22,6,True,False,True,False,219.35,219,9897.92
6,2025-06-22,6,True,False,True,False,203.54,204,11125.36
7,2025-06-22,6,True,False,True,False,126.48,126,5595.89
8,2025-06-22,6,True,False,True,False,143.29,143,5776.64
9,2025-06-22,6,True,False,True,False,130.33,130,6593.71
10,2025-06-22,6,True,False,True,False,159.08,159,6705.02
11,2025-06-22,6,True,False,True,False,144.43,144,5203.39
12,2025-06-22,6,True,False,True,False,200.87,201,9428.68
1,2025-06-23,0,False,False,True,False,103.4,103,5038.43
2,2025-06-23,0,False,False,True,False,122.72,123,4601.05
3,2025-06-23,0,False,False,True,False,81.33,81,3058.33
4,2025-06-23,0,False,False,True,False,130.02,130,4962.43
5,2025-06-23,0,False,False,True,False,125.83,126,4478.92
6,2025-06-23,0,False,False,True,False,126.53,127,6407.7
7,2025-06-23,0,False,False,True,False,112.92,113,4653.17
8,2025-06-23,0,False,False,True,False,97.13,97,4616.46
9,2025-06-23,0,False,False,True,False,100.09,100,4432.08
10,2025-06-23,0,False,False,True,False,131.29,131,6876.35
11,2025-06-23,0,False,False,True,False,102.96,103,5369.11
12,2025-06-23,0,False,False,True,False,116.54,117,5135.94
1,2025-06-24,1,False,False,True,False,73.87,74,3382.71
2,2025-06-24,1,False,False,True,False,133.08,133,4982.94
3,2025-06-24,1,False,False,True,False,55.15,55,2525.18
4,2025-06-24,1,False,False,True,False,85.31,85,3604.77
5,2025-06-24,1,False,False,True,False,172.39,172,8030.53
6,2025-06-24,1,False,False,True,False,199.48,199,10304.49
7,2025-06-24,1,False,False,True,False,139.63,140,7667.37
8,2025-06-24,1,False,False,True,False,186.18,186,9322.19
9,2025-06-24,1,False,False,True,False,96.99,97,3497.51
10,2025-06-24,1,False,False,True,False,118.92,119,4712.55
11,2025-06-24,1,False,False,True,False,147.72,148,6833.92
12,2025-06-24,1,False,False,True,False,93.86,94,4540.33
1,2025-06-25,2,False,False,True,False,67.13,67,2725.33
2,2025-06-25,2,False,False,True,False,197.68,198,10123.77
3,2025-06-25,2,False,False,True,False,101.53,102,4050.68
4,2025-06-25,2,False,False,True,False,149.31,149,8183.19
5,2025-06-25,2,False,False,True,False,125.93,126,4455.49
6,2025-06-25,2,False,False,True,False,134.7,135,6212.08
7,2025-06-25,2,False,False,True,False,137.55,138,4832.07
8,2025-06-25,2,False,False,True,False,129.67,130,6520.3
9,2025-06-25,2,False,False,True,False,106.86,107,4027.41
10,2025-06-25,2,False,False,True,False,190.38,190,9744.7
11,2025-06-25,2,False,False,True,False,177.05,177,7491.66
12,2025-06-25,2,False,False,True,False,120.51,121,5701.11
1,2025-06-26,3,False,False,True,False,109.79,110,5556.38
2,2025-06-26,3,False,False,True,False,165.28,165,6475.23
3,2025-06-26,3,False,False,True,False,97.28,97,3576.0
4,2025-06-26,3,False,False,True,False,138.96,139,6922.14
5,2025-06-26,3,False,False,True,False,113.66,114,6184.88
6,2025-06-26,3,False,False,True,False,164.59,165,6868.46
7,2025-06-26,3,False,False,True,False,143.56,144,6235.65
8,2025-06-26,3,False,False,True,False,140.55,141,5408.1
9,2025-06-26,3,False,False,True,False,66.65,67,3448.22
10,2025-06-26,3,False,False,True,False,114.36,114,6163.32
11,2025-06-26,3,False,False,True,False,175.89,176,6398.92
12,2025-06-26,3,False,False,True,False,151.89,152,5941.29
1,2025-06-27,4,False,False,True,False,128.45,128,4869.08
2,2025-06-27,4,False,False,True,False,119.57,120,4828.66
3,2025-06-27,4,False,False,True,False,89.13,89,4026.13
4,2025-06-27,4,False,False,True,False,148.67,149,7255.9
5,2025-06-27,4,False,False,True,False,185.81,186,9357.37
6,2025-06-27,4,False,False,True,False,200.13,200,10755.48
7,2025-06-27,4,False,False,True,False,141.37,141,6598.67
8,2025-06-27,4,False,False,True,False,163.62,164,8081.09
9,2025-06-27,4,False,False,True,False,88.24,88,3365.75
10,2025-06-27,4,False,False,True,False,140.7,141,5413.57
11,2025-06-27,4,False,False,True,False,222.06,222,8723.33
12,2025-06-27,4,False,False,True,False,150.34,150,7656.29
1,2025-06-28,5,True,False,True,False,126.73,127,4745.71
2,2025-06-28,5,True,False,True,False,236.81,237,9218.43
3,2025-06-28,5,True,False,True,False,130.55,131,5569.05
4,2025-06-28,5,True,False,True,False,156.62,157,8591.24
5,2025-06-28,5,True,False,True,False,145.1,145,6366.7
6,2025-06-28,5,True,False,True,False,260.58,261,9389.3
7,2025-06-28,5,True,False,True,False,163.71,164,6485.2
8,2025-06-28,5,True,False,True,False,174.16,174,6802.86
9,2025-06-28,5,True,False,True,False,141.19,141,7562.69
10,2025-06-28,5,True,False,True,False,151.91,152,7213.38
11,2025-06-28,5,True,False,True,False,271.64,272,11502.77
12,2025-06-28,5,True,False,True,False,173.39,173,6091.44
1,2025-06-29,6,True,False,True,False,112.04,112,4708.11
2,2025-06-29,6,True,False,True,False,254.71,255,11756.2
3,2025-06-29,6,True,False,True,False,121.84,122,4988.9
4,2025-06-29,6,True,False,True,False,171.32,171,8999.15
5,2025-06-29,6,True,False,True,False,280.52,281,11838.68
6,2025-06-29,6,True,False,True,False,225.01,225,11129.02
7,2025-06-29,6,True,False,True,False,112.7,113,5538.9
8,2025-06-29,6,True,False,True,False,184.05,184,6879.59
9,2025-06-29,6,True,False,True,False,118.47,118,5549.64
10,2025-06-29,6,True,False,True,False,180.29,180,6648.29
11,2025-06-29,6,True,False,True,False,223.83,224,12190.82
12,2025-06-29,6,True,False,True,False,156.58,157,6807.49
1,2025-06-30,0,False,False,True,False,93.25,93,4536.62
2,2025-06-30,0,False,False,True,False,109.0,109,4389.21
3,2025-06-30,0,False,False,True,False,90.79,91,4478.49
4,2025-06-30,0,False,False,True,False,114.31,114,4524.21
5,2025-06-30,0,False,False,True,False,106.94,107,3927.48
6,2025-06-30,0,False,False,True,False,166.24,166,8338.78
7,2025-06-30,0,False,False,True,False,112.51,113,4877.4
8,2025-06-30,0,False,False,True,False,151.66,152,7145.79
9,2025-06-30,0,False,False,True,False,98.35,98,5204.96
10,2025-06-30,0,False,False,True,False,85.07,85,4114.33
11,2025-06-30,0,False,False,True,False,155.52,156,6348.47
12,2025-06-30,0,False,False,True,False,132.51,133,6910.84
1,2025-07-01,1,False,False,True,False,82.26,82,3555.29
2,2025-07-01,1,False,False,True,False,161.53,162,8873.89
3,2025-07-01,1,False,False,True,False,75.17,75,2807.64
4,2025-07-01,1,False,False,True,False,99.37,99,4847.16
5,2025-07-01,1,False,False,True,False,184.99,185,10053.15
6,2025-07-01,1,False,False,True,False,123.7,124,5442.62
7,2025-07-01,1,False,False,True,False,102.34,102,5584.97
8,2025-07-01,1,False,False,True,False,95.68,96,3394.1
9,2025-07-01,1,False,False,True,False,80.37,80,3816.58
10,2025-07-01,1,False,False,True,False,142.95,143,7763.13
11,2025-07-01,1,False,False,True,False,143.39,143,7566.61
12,2025-07-01,1,False,False,True,False,125.03,125,5665.62
1,2025-07-02,2,False,False,True,False,106.66,107,3951.26
2,2025-07-02,2,False,False,True,False,168.18,168,7074.02
3,2025-07-02,2,False,False,True,False,84.45,84,3642.5
4,2025-07-02,2,False,False,True,False,163.86,164,5968.96
5,2025-07-02,2,False,False,True,False,149.19,149,5241.29
6,2025-07-02,2,False,False,True,False,195.86,196,7224.31
7,2025-07-02,2,False,False,True,False,127.95,128,6101.9
8,2025-07-02,2,False,False,True,False,140.17,140,5434.24
9,2025-07-02,2,False,False,True,False,101.72,102,5241.54
10,2025-07-02,2,False,False,True,False,116.54,117,6120.74
11,2025-07-02,2,False,False,True,False,199.46,199,8974.56
12,2025-07-02,2,False,False,True,False,96.58,97,3821.68
1,2025-07-03,3,False,False,True,False,87.74,88,3948.22
2,2025-07-03,3,False,False,True,False,154.49,154,7258.16
3,2025-07-03,3,False,False,True,False,102.58,103,4458.97
4,2025-07-03,3,False,False,True,False,137.65,138,4990.58
5,2025-07-03,3,False,False,True,False,202.16,202,9492.51
6,2025-07-03,3,False,False,True,False,193.18,193,7209.3
7,2025-07-03,3,False,False,True,False,157.0,157,6580.92
8,2025-07-03,3,False,False,True,False,105.54,106,3865.98
9,2025-07-03,3,False,False,True,False,112.41,112,6140.16
10,2025-07-03,3,False,False,True,False,177.79,178,6250.76
11,2025-07-03,3,False,False,True,False,128.49,128,5999.16
12,2025-07-03,3,False,False,True,False,144.26,144,7842.76
1,2025-07-04,4,False,False,True,False,101.03,101,4130.68
2,2025-07-04,4,False,False,True,False,168.97,169,6564.83
3,2025-07-04,4,False,False,True,False,125.95,126,6412.47
4,2025-07-04,4,False,False,True,False,178.26,178,8866.2
5,2025-07-04,4,False,False,True,False,232.37,232,9782.56
6,2025-07-04,4,False,False,True,False,152.84,153,6727.9
7,2025-07-04,4,False,False,True,False,147.44,147,6972.18
8,2025-07-04,4,False,False,True,False,167.58,168,7594.38
9,2025-07-04,4,False,False,True,False,142.16,142,7131.16
10,2025-07-04,4,False,False,True,False,152.75,153,7747.36
11,2025-07-04,4,False,False,True,False,164.23,164,7142.18
12,2025-07-04,4,False,False,True,False,173.68,174,9063.89
1,2025-07-05,5,True,False,False,True,157.85,158,6760.5
2,2025-07-05,5,True,False,False,True,253.54,254,12370.6
3,2025-07-05,5,True,False,False,True,167.76,168,9141.73
4,2025-07-05,5,True,False,False,True,161.1,161,5745.35
5,2025-07-05,5,True,False,False,True,182.23,182,7819.08
6,2025-07-05,5,True,False,False,True,196.09,196,9356.87
7,2025-07-05,5,True,False,False,True,190.27,190,8837.2
8,2025-07-05,5,True,False,False,True,218.33,218,7864.9
9,2025-07-05,5,True,False,False,True,189.62,190,7229.37
10,2025-07-05,5,True,False,False,True,204.66,205,10031.88
11,2025-07-05,5,True,False,False,True,221.18,221,10276.28
12,2025-07-05,5,True,False,False,True,251.77,252,13306.56
1,2025-07-06,6,True,False,False,True,141.42,141,6289.08
2,2025-07-06,6,True,False,False,True,256.67,257,9069.23
3,2025-07-06,6,True,False,False,True,132.27,132,4912.58
4,2025-07-06,6,True,False,False,True,231.95,232,9721.24
5,2025-07-06,6,True,False,False,True,240.83,241,12400.71
6,2025-07-06,6,True,False,False,True,265.08,265,13215.38
7,2025-07-06,6,True,False,False,True,127.13,127,6045.36
8,2025-07-06,6,True,False,False,True,233.02,233,11450.59
9,2025-07-06,6,True,False,False,True,155.8,156,6024.24
10,2025-07-06,6,True,False,False,True,150.93,151,6120.83
11,2025-07-06,6,True,False,False,True,197.98,198,7917.86
12,2025-07-06,6,True,False,False,True,161.25,161,8195.34
1,2025-07-07,0,False,False,False,True,97.59,98,3959.9
2,2025-07-07,0,False,False,False,True,140.63,141,7409.38
3,2025-07-07,0,False,False,False,True,108.4,108,3831.08
4,2025-07-07,0,False,False,False,True,136.4,136,6125.42
5,2025-07-07,0,False,False,False,True,145.56,146,8008.78
6,2025-07-07,0,False,False,False,True,140.83,141,5757.1
7,2025-07-07,0,False,False,False,True,106.08,106,4249.1
8,2025-07-07,0,False,False,False,True,145.16,145,7363.71
9,2025-07-07,0,False,False,False,True,79.05,79,3248.24
10,2025-07-07,0,False,False,False,True,103.85,104,4685.57
11,2025-07-07,0,False,False,False,True,201.17,201,8268.55
12,2025-07-07,0,False,False,False,True,124.72,125,6181.18
1,2025-07-08,1,False,False,False,True,54.47,54,2056.7
2,2025-07-08,1,False,False,False,True,159.6,160,7244.05
3,2025-07-08,1,False,False,False,True,101.36,101,5336.24
4,2025-07-08,1,False,False,False,True,143.5,143,6779.03
5,2025-07-08,1,False,False,False,True,199.11,199,10288.7
6,2025-07-08,1,False,False,False,True,129.49,129,6277.51
7,2025-07-08,1,False,False,False,True,117.13,117,4189.47
8,2025-07-08,1,False,False,False,True,165.41,165,8505.44
9,2025-07-08,1,False,False,False,True,106.95,107,5351.85
10,2025-07-08,1,False,False,False,True,119.58,120,5415.9
11,2025-07-08,1,False,False,False,True,155.79,156,5680.08
12,2025-07-08,1,False,False,False,True,115.3,115,4883.94
1,2025-07-09,2,False,False,False,True,87.11,87,3446.4
2,2025-07-09,2,False,False,False,True,208.11,208,10704.98
3,2025-07-09,2,False,False,False,True,95.38,95,4288.58
4,2025-07-09,2,False,False,False,True,208.48,208,8450.83
5,2025-07-09,2,False,False,False,True,194.96,195,7624.54
6,2025-07-09,2,False,False,False,True,100.95,101,4669.84
7,2025-07-09,2,False,False,False,True,169.32,169,7847.47
8,2025-07-09,2,False,False,False,True,190.69,191,9082.15
9,2025-07-09,2,False,False,False,True,96.38,96,3746.45
10,2025-07-09,2,False,False,False,True,144.57,145,7562.34
11,2025-07-09,2,False,False,False,True,218.25,218,11781.03
12,2025-07-09,2,False,False,False,True,151.15,151,6660.83
1,2025-07-10,3,False,False,False,True,124.61,125,4955.91
2,2025-07-10,3,False,False,False,True,202.11,202,8523.08
3,2025-07-10,3,False,False,False,True,143.2,143,7041.83
4,2025-07-10,3,False,False,False,True,169.14,169,6020.09
5,2025-07-10,3,False,False,False,True,158.65,159,6342.8
6,2025-07-10,3,False,False,False,True,173.53,174,9144.5
7,2025-07-10,3,False,False,False,True,132.33,132,6449.54
8,2025-07-10,3,False,False,False,True,144.45,144,7471.82
9,2025-07-10,3,False,False,False,True,60.6,61,2777.79
10,2025-07-10,3,False,False,False,True,201.73,202,8757.95
11,2025-07-10,3,False,False,False,True,177.99,178,6317.2
12,2025-07-10,3,False,False,False,True,117.05,117,4659.91
1,2025-07-11,4,False,False,False,True,125.88,126,4799.5
2,2025-07-11,4,False,False,False,True,276.82,277,11615.52
3,2025-07-11,4,False,False,False,True,86.1,86,3116.13
4,2025-07-11,4,False,False,False,True,153.65,154,6389.39
5,2025-07-11,4,False,False,False,True,243.32,243,13311.51
6,2025-07-11,4,False,False,False,True,247.68,248,9180.84
7,2025-07-11,4,False,False,False,True,187.49,187,8300.64
8,2025-07-11,4,False,False,False,True,138.15,138,6185.55
9,2025-07-11,4,False,False,False,True,118.62,119,6148.86
10,2025-07-11,4,False,False,False,True,182.97,183,9444.9
11,2025-07-11,4,False,False,False,True,196.11,196,8252.26
12,2025-07-11,4,False,False,False,True,155.87,156,6265.16
1,2025-07-12,5,True,False,False,True,129.5,130,6486.22
2,2025-07-12,5,True,False,False,True,290.22,290,13188.77
3,2025-07-12,5,True,False,False,True,155.96,156,6373.74
4,2025-07-12,5,True,False,False,True,226.55,227,11889.78
5,2025-07-12,5,True,False,False,True,265.25,265,13532.53
6,2025-07-12,5,True,False,False,True,198.93,199,10934.1
7,2025-07-12,5,True,False,False,True,184.69,185,7824.64
8,2025-07-12,5,True,False,False,True,202.31,202,8794.33
9,2025-07-12,5,True,False,False,True,166.4,166,8318.85
10,2025-07-12,5,True,False,False,True,275.6,276,13823.01
11,2025-07-12,5,True,False,False,True,290.21,290,14857.8
12,2025-07-12,5,True,False,False,True,181.89,182,8665.83
1,2025-07-13,6,True,False,False,True,102.63,103,4772.08
2,2025-07-13,6,True,False,False,True,219.65,220,10768.16
3,2025-07-13,6,True,False,False,True,229.69,230,11964.26
4,2025-07-13,6,True,False,False,True,186.42,186,6634.83
5,2025-07-13,6,True,False,False,True,237.39,237,8373.05
6,2025-07-13,6,True,False,False,True,242.99,243,13167.82
7,2025-07-13,6,True,False,False,True,205.46,205,7552.13
8,2025-07-13,6,True,False,False,True,178.43,178,7072.14
9,2025-07-13,6,True,False,False,True,133.7,134,5738.44
10,2025-07-13,6,True,False,False,True,174.25,174,7752.13
11,2025-07-13,6,True,False,False,True,252.87,253,10276.77
12,2025-07-13,6,True,False,False,True,153.89,154,5775.12
1,2025-07-14,0,False,False,False,True,81.32,81,4191.13
2,2025-07-14,0,False,False,False,True,175.42,175,9321.19
3,2025-07-14,0,False,False,False,True,90.26,90,4682.37
4,2025-07-14,0,False,False,False,True,149.0,149,6987.27
5,2025-07-14,0,False,False,False,True,198.81,199,7328.61
6,2025-07-14,0,False,False,False,True,157.77,158,6558.0
7,2025-07-14,0,False,False,False,True,116.44,116,5751.2
8,2025-07-14,0,False,False,False,True,153.11,153,5604.38
9,2025-07-14,0,False,False,False,True,113.51,114,4365.17
10,2025-07-14,0,False,False,False,True,128.32,128,6517.28
11,2025-07-14,0,False,False,False,True,157.82,158,6651.93
12,2025-07-14,0,False,False,False,True,151.73,152,7802.57
1,2025-07-15,1,False,False,False,True,93.15,93,3794.32
2,2025-07-15,1,False,False,False,True,189.96,190,7201.09
3,2025-07-15,1,False,False,False,True,82.83,83,3597.81
4,2025-07-15,1,False,False,False,True,162.9,163,7387.42
5,2025-07-15,1,False,False,False,True,223.02,223,11646.45
6,2025-07-15,1,False,False,False,True,248.68,249,9511.56
7,2025-07-15,1,False,False,False,True,117.69,118,5315.17
8,2025-07-15,1,False,False,False,True,145.4,145,7267.97
9,2025-07-15,1,False,False,False,True,99.94,100,4345.28
10,2025-07-15,1,False,False,False,True,133.27,133,5741.41
11,2025-07-15,1,False,False,False,True,188.48,188,7057.02
12,2025-07-15,1,False,False,False,True,150.52,151,6216.38
1,2025-07-16,2,False,False,False,True,116.74,117,4395.76
2,2025-07-16,2,False,False,False,True,203.34,203,10847.27
3,2025-07-16,2,False,False,False,True,108.08,108,5716.28
4,2025-07-16,2,False,False,False,True,164.41,164,6569.78
5,2025-07-16,2,False,False,False,True,209.95,210,8944.3
6,2025-07-16,2,False,False,False,True,203.47,203,10832.15
7,2025-07-16,2,False,False,False,True,106.96,107,4550.3
8,2025-07-16,2,False,False,False,True,135.55,136,7050.48
9,2025-07-16,2,False,False,False,True,121.13,121,5283.37
10,2025-07-16,2,False,False,False,True,164.62,165,8279.03
11,2025-07-16,2,False,False,False,True,173.72,174,8821.0
12,2025-07-16,2,False,False,False,True,144.9,145,7526.35
1,2025-07-17,3,False,False,False,True,120.29,120,4995.48
2,2025-07-17,3,False,False,False,True,122.82,123,6329.19
3,2025-07-17,3,False,False,False,True,98.78,99,4542.37
4,2025-07-17,3,False,False,False,True,162.79,163,7566.82
5,2025-07-17,3,False,False,False,True,211.59,212,10726.23
6,2025-07-17,3,False,False,False,True,186.29,186,6765.54
7,2025-07-17,3,False,False,False,True,150.61,151,7598.79
8,2025-07-17,3,False,False,False,True,140.66,141,6463.79
9,2025-07-17,3,False,False,False,True,112.16,112,5137.12
10,2025-07-17,3,False,False,False,True,152.5,153,7971.68
11,2025-07-17,3,False,False,False,True,250.16,250,11788.24
12,2025-07-17,3,False,False,False,True,164.18,164,7137.8
1,2025-07-18,4,False,False,False,True,144.33,144,5354.38
2,2025-07-18,4,False,False,False,True,205.65,206,7402.18
3,2025-07-18,4,False,False,False,True,109.19,109,4316.45
4,2025-07-18,4,False,False,False,True,158.59,159,6734.56
5,2025-07-18,4,False,False,False,True,254.63,255,11072.91
6,2025-07-18,4,False,False,False,True,181.2,181,7185.8
7,2025-07-18,4,False,False,False,True,168.19,168,9094.1
8,2025-07-18,4,False,False,False,True,229.62,230,8240.65
9,2025-07-18,4,False,False,False,True,120.17,120,5611.73
10,2025-07-18,4,False,False,False,True,179.57,180,9162.82
11,2025-07-18,4,False,False,False,True,212.9,213,10069.56
12,2025-07-18,4,False,False,False,True,178.26,178,9616.45
1,2025-07-19,5,True,False,False,True,129.61,130,6577.67
2,2025-07-19,5,True,False,False,True,198.65,199,9647.22
3,2025-07-19,5,True,False,False,True,145.46,145,5647.92
4,2025-07-19,5,True,False,False,True,211.17,211,7782.43
